circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M30_1SF	M30_2SF	M30_3SF	M30_2PF	M30_3PF	M30_4PF	W30_1SF	W30_2SF	W30_3SF	W30_1PF	W30_2PF	W30_3PF
sus_circARFGAP3_14	5:6010064|6014815	6.27863228971407	3.86258098153355	0.849223026330107	4.54837052431984	5.40628886033967e-06	0.00184129188101735	18.7052366795793	16.4187014858035	11.9549866367679	6.24279959243465	6.85119690733635	9.61977647732371	3.33226145474589	0	2.21862824257744	0	0	0
sus_circARFGAP3_15	5:6010064|6020984	2.69383689971628	4.59737418208526	1.04555299465586	4.39707428086749	1.09719803950378e-05	0.0034494218365015	6.80190424711974	8.60027220684948	3.98499554558929	1.38728879831881	5.13839768050226	6.41318431821581	0	0	0	0	0	0
sus_circBRD4_9	2:62312200|62313757	5.83927283556786	3.35048849857317	0.890275733350384	3.7634278606744	0.000167600089849613	0.0266030718865727	3.40095212355987	17.200544413699	6.97374220478126	15.9538211806663	1.71279922683409	19.2395529546474	0	0	0	3.65548723679819	0	1.93437468582824
sus_circCYTH3_4	3:4974527|4985274	12.2770108117629	2.01703475642916	0.502659812773685	4.01272332733172	6.00222483452411e-05	0.0129111015256316	27.207616988479	30.4918741879209	29.8874665919197	14.5665323823475	8.56399613417043	8.81812843754674	3.33226145474589	3.25287750704718	3.32794236386617	6.09247872799698	4.04545622180131	7.73749874331294
sus_circENSSSCG00000014969_2	9:27836847|27837513	36.8349138435224	1.29433997934804	0.368637020443172	3.51115028488457	0.000446172084916766	0.049283927325806	44.2123776062783	63.329277159528	42.8387021150849	61.7343515251871	44.5327798976863	60.1236029832732	11.6629150916106	1.62643875352359	19.967654183197	32.8993851311837	24.2727373308078	34.8187443449082
sus_circENSSSCG00000017608_5	12:32060088|32067455	49.0703020190142	1.23648015065447	0.353240672318952	3.50039009533425	0.000464577763781396	0.0499665610677518	36.5602353282686	64.8929630153188	78.7036620253886	82.5436834999693	65.0863706196953	87.3796363356904	8.33065363686474	21.1437037958067	16.6397118193308	51.1768213151746	36.4091059962118	39.9770768404502
sus_circENSSSCG00000026354_26	10:48164054|48164543	7.1993788230263	3.50552505996086	0.870177242972017	4.02851842917431	5.61294614540721e-05	0.0127445060534885	22.1061888031392	17.200544413699	15.9399821823572	14.5665323823475	9.42039574758748	0.400824019888488	0	0	1.10931412128872	3.65548723679819	1.3484854072671	0.644791561942745
sus_circENSSSCG00000042710_2	4:89111117|89111486	31.1165153226251	1.12695594425932	0.265678952404527	4.24179610036778	2.21738099017957e-05	0.00566402256678993	40.8114254827185	35.9647746831887	52.8011909790581	44.393241546202	43.6763802842692	39.2807539490718	19.9935687284754	9.75863252114154	19.967654183197	30.4623936399849	18.8787957017394	17.4093721724541
sus_circENSSSCG00000045919_13	9:121610724|121631279	4.95761995316101	5.47409852666575	0.946823174336653	5.78154261010871	7.40187273219026e-09	6.05029077129232e-06	5.10142818533981	9.38211513474488	12.9512355231652	13.8728879831881	8.56399613417043	9.61977647732371	0	0	0	0	0	0
sus_circITPR2_89	5:47308479|47319185	8.72052110189282	3.36902621008242	0.663551363218926	5.07726514755252	3.82906353022202e-07	0.000195617283100217	10.2028563706796	10.1639580626403	15.9399821823572	27.0521315672168	20.553590722009	11.2230725568777	0	4.87931626057077	0	0	2.6969708145342	1.93437468582824
sus_circNUP58_15	11:3237458|3242632	2.36125659299015	4.42096334114258	1.1845020805379	3.73233902563932	0.000189709931940543	0.0287164626607778	5.10142818533981	10.9458009905357	0	4.16186639495644	1.71279922683409	6.41318431821581	0	0	0	0	0	0
sus_circPRKAR1A_5	12:11669306|11671052	86.0292488406464	1.40063488591765	0.239202626318379	5.85543272444426	4.75769588365972e-09	4.86117576912932e-06	134.337608880615	146.986470444337	123.534861913268	104.74030427307	89.0655597953725	149.908183438295	61.6468369127991	26.0230200563775	62.1215907921684	53.6138128063734	39.106076810746	41.2666599643357
sus_circTFCP2_18	AEMK02000258.1:276847|277808	2.33116882253864	3.90279288716547	1.07802322013835	3.62032358325697	0.000294234812701615	0.0364405357427727	1.70047606177994	5.47290049526785	0.996248886397323	5.54915519327525	5.9947972939193	7.61565637788127	0	0	0	0	0	0.644791561942745
sus_circTOP2B_58	13:12556296|12562815	3.42383378974794	3.86998171602305	1.00699381865159	3.84310374536867	0.000121488082053953	0.0215879039719351	5.95166621622978	11.7276439184311	6.97374220478126	7.63008839075347	0.856399613417043	5.21071225855034	0	1.62643875352359	1.10931412128872	0	0	0
sus_circTOP2B_59	13:12556296|12562830	4.60892495484581	3.89230611936498	0.889064097252019	4.37798144295287	1.19783546530867e-05	0.00349682396194037	8.50238030889968	8.60027220684948	8.96623997757591	11.7919547857099	5.13839768050226	8.81812843754674	0	1.62643875352359	0	1.2184957455994	0	0.644791561942745
sus_circUSP40_65	15:133924880|133929332	6.69534125747764	2.44615995252471	0.665412023151003	3.67615833110607	0.000236772603764642	0.0329281892475118	6.80190424711974	15.6368585579081	12.9512355231652	15.9538211806663	10.2767953610045	5.61153627843883	4.99839218211884	0	5.54657060644361	1.2184957455994	1.3484854072671	0
sus_circUTRN_95	1:20803183|20826456	2.20233269294285	4.26568052998479	1.17137932296151	3.64158769611896	0.000270961790691192	0.0346069012048407	6.80190424711974	3.90921463947703	10.9587377503706	1.38728879831881	2.56919884025113	0.801648039776976	0	0	0	0	0	0
sus_circWDR48_14	13:23754735|23763627	1.72325190755187	3.93452760399044	1.10462135185511	3.5618790071211	0.000368210076825219	0.0429964166852763	2.5507140926699	6.25474342316326	4.98124443198662	2.77457759663762	1.71279922683409	2.40494411933093	0	0	0	0	0	0
sus_circ9:121637358|121643233	9:121637358|121643233	3.89638365031196	-5.29335745188707	1.01801982814547	-5.19966046391257	1.99652900897727e-07	0.000116568772281287	0	0	0.996248886397323	0	0	0	13.3290458189836	13.0115100281887	4.43725648515489	2.43699149119879	6.74242703633551	5.80312405748471
sus_circABCA6_36	12:11253178|11268222	48.2856679484503	-2.03396737573234	0.34303869935187	-5.92926506419036	3.0429354167127e-09	4.14549234936827e-06	15.3042845560194	14.0731727021173	22.9137243871384	25.664842768898	30.8303860830136	6.41318431821581	53.3161832759343	73.1897439085616	61.0122766708797	79.2022234639607	122.712172061306	74.7958211853584
sus_circACACA_110	12:38796303|38800438	86.9255356539902	-1.81357584220728	0.495061499631459	-3.66333444139237	0.000248953147415866	0.0329281892475118	70.5697565638673	26.5826595484438	65.7524265022233	16.6474655798257	47.1019787379374	5.61153627843883	183.274380011024	78.0690601691324	244.049106683519	49.9583255695752	165.863705093854	89.6260271100416
sus_circASH1L_7	4:94324418|94353369	11.058394567817	-1.93896349696371	0.492810296317615	-3.93450281264833	8.33690925759474e-05	0.0168956676197831	8.50238030889968	4.69105756737244	2.98874665919197	0	7.70759652075339	3.60741617899639	28.3242223653401	21.1437037958067	9.9838270915985	14.6219489471927	18.8787957017394	12.2510396769122
sus_circCARF_13	15:106414678|106437731	8.50917296773811	-2.14713627880145	0.555751112775466	-3.86348534342734	0.000111780603108178	0.0207657874955965	0	3.12737171158163	0.996248886397323	4.16186639495644	2.56919884025113	6.8140083381043	21.6596994558483	4.87931626057077	12.2024553341759	19.4959319295903	9.43939785086972	16.7645806105114
sus_circCEP112_54	12:12757544|12771332	2.17542210698373	-4.4339170599801	1.1789213805676	-3.76099469656354	0.000169239018607999	0.0266030718865727	0	0	0	0	0.856399613417043	0	4.99839218211884	9.75863252114154	5.54657060644361	3.65548723679819	0	1.28958312388549
sus_circDCAF6_2	4:82918471|82923165	4.57171870653284	-4.65865033150769	0.925113505253138	-5.0357608067055	4.75954596668656e-07	0.000216136270731644	0	0.781842927895407	0	0.693644399159406	0	0.400824019888488	4.99839218211884	13.0115100281887	7.76519884902106	4.87398298239758	9.43939785086972	12.8958312388549
sus_circDPM1_15	17:52366197|52380221	42.5254352390184	-9.29715242354951	1.24206622719543	-7.48523083551059	7.14214916941263e-14	2.91899636553894e-10	0	0	0	0	0	0	206.600210194245	9.75863252114154	64.3402190347459	97.4796596479516	13.484854072671	118.641647397465
sus_circDPM1_17	17:52366308|52380221	2.8493156041785	-5.38507424837821	1.02946390241892	-5.23095004664557	1.68641079973055e-07	0.000114872682308313	0	0	0	0	0	0	4.99839218211884	8.13219376761795	3.32794236386617	8.52947021919577	4.04545622180131	5.15833249554196
sus_circENSSSCG00000037808,ENSSSCG00000033730_1	4:110413324|110456880	3.66335347742429	-5.73202758668277	1.22690633142881	-4.67193577851005	2.98374260700647e-06	0.00121945560348355	0	0	0	0	0	0	19.9935687284754	1.62643875352359	0	10.9664617103946	9.43939785086972	1.93437468582824
sus_circENSSSCG00000046743_7	11:9894098|9897074	2.61079424231568	-4.72192272330632	1.33583664550396	-3.53480550125568	0.000408075410089687	0.0463278944732375	0.850238030889968	0	0	0	0	0	14.9951765463565	1.62643875352359	7.76519884902106	6.09247872799698	0	0
sus_circFGFR1_6	15:48094739|48096210	13.3368243347007	-1.28198423082796	0.356703308470815	-3.59397908677612	0.000325665988298036	0.039146967475708	5.10142818533981	10.1639580626403	7.96999109117859	6.93644399159406	6.85119690733635	10.0206004972122	14.9951765463565	16.2643875352359	17.7490259406196	19.4959319295903	14.8333394799381	29.6604118493663
sus_circKCTD9_13	14:9478895|9498411	25.6688894944836	-1.40193343913534	0.369407964449101	-3.79508179046991	0.000147594791371237	0.0251341630139269	7.65214227800971	17.9823873415944	16.9362310687545	11.7919547857099	22.2663899488431	8.01648039776976	58.3145754580532	42.2874075916134	15.5303976980421	31.6808893855843	47.1969892543486	28.3708287254808
sus_circKCTD9_22	14:9497312|9505715	36.8521526376489	-2.68245169283829	0.380221883477058	-7.05496398131473	1.72645437330487e-12	3.5280095118485e-09	12.7535704633495	12.5094868463265	10.9587377503706	0.693644399159406	12.8459942012557	10.0206004972122	66.6452290949179	79.6954989226559	44.3725648515489	76.7652319727619	78.2121536214919	36.7531190307365
sus_circLRP6_4	5:60168451|60249461	2.38314870545312	-4.63019001326808	1.069138125606	-4.33076877755492	1.48589649664392e-05	0.00404857265452248	0.850238030889968	0	0	0	0	0	3.33226145474589	4.87931626057077	7.76519884902106	1.2184957455994	5.39394162906841	5.15833249554196
